E33015,Workshop & Travel,Workshop & Travel,33,0,2566,1
E33016,วงสตริง,String Band,33,0,2566,1
P41001,จัดการเรียนการสอนตามแผนการเรียน ,Teaching according to the study plan,41,0,2566,3
E41001,ความถนัดทางการแพทย์,Medical Aptitude,41,13,2566,1
E41002,ความถนัดทางวิศวกรรม,Engineering Aptitude,41,13,2566,1
E41003,ความถนัดทางสถาปัตย์,Architectural Aptitude,41,13,2566,1
E41004,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,41,13,2566,1
E41005,Portfolio Design (เตรียมPortfolio),Portfolio Design,41,13,2566,1
E41006,ความถนัดทางการแพทย์,Medical Aptitude,41,3,2566,1
E41007,ความถนัดทางวิศวกรรม,Engineering Aptitude,41,3,2566,1
E41008,ความถนัดทางสถาปัตย์,Architectural Aptitude,41,3,2566,1
E41009,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,41,3,2566,1
E41010,Portfolio Design (เตรียมPortfolio),Portfolio Design,41,3,2566,1
E41011,ความถนัดศิลปกรรม,Artistic Aptitude,41,4,2566,1
E41012,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,41,4,2566,1
E41013,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,41,4,2566,1
E41014,Portfolio Design (เตรียมPortfolio),Portfolio Design,41,4,2566,1
E41015,ติวกฎหมาย (นิติศาสตร์),Iaw,41,4,2566,1
E41016,ความถนัดศิลปกรรม,Artistic Aptitude,41,11,2566,1
E41017,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,41,11,2566,1
E41018,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,41,11,2566,1
E41019,Portfolio Design (เตรียมPortfolio),Portfolio Design,41,11,2566,1
E41020,ติวกฎหมาย (นิติศาสตร์),Iaw,41,11,2566,1
E41021,ความถนัดศิลปกรรม,Artistic Aptitude,41,7,2566,1
E41022,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,41,7,2566,1
E41023,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,41,7,2566,1
E41024,Portfolio Design (เตรียมPortfolio),Portfolio Design,41,7,2566,1
E41025,ติวกฎหมาย (นิติศาสตร์),Iaw,41,7,2566,1
E41026,ความถนัดศิลปกรรม,Artistic Aptitude,41,6,2566,1
E41027,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,41,6,2566,1
E41028,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,41,6,2566,1
E41029,Portfolio Design (เตรียมPortfolio),Portfolio Design,41,6,2566,1
E41030,ติวกฎหมาย (นิติศาสตร์),Iaw,41,6,2566,1
E41031,ความถนัดศิลปกรรม,Artistic Aptitude,41,5,2566,1
E41032,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,41,5,2566,1
E41033,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,41,5,2566,1
E41034,Portfolio Design (เตรียมPortfolio),Portfolio Design,41,5,2566,1
E41035,ติวกฎหมาย (นิติศาสตร์),Iaw,41,5,2566,1
E41036,Fundamental of Painting,Fundamental of Painting,41,0,2566,1
E41037,Voice (ร้องเพลง),Voice,41,0,2566,1
E41038,Photographer ถ่ายภาพสวยอย่างมือเรา,Photographer,41,0,2566,1
E41039,Cover Dance,Cover Dance,41,0,2566,1
E41040,Digital Art,Digital Art,41,0,2566,1
P42001,จัดการเรียนการสอนตามแผนการเรียน ,Teaching according to the study plan,42,0,2566,3
